FALSE POSITIVE REPORT
======================================================================

Model: D:\VoiceHelper\wakeword_training\lenya\lenya.onnx
Negative directory: D:\VoiceHelper\wakeword_training\lenya\lenya\negative_test
Total files: 1000

STATISTICS
----------------------------------------------------------------------
Average: 0.826833
Median: 0.955460
Maximum: 0.969140
Minimum: 0.000000
Score >= 0.9: 777/1000
 464. score=0.956316 duration=2.54s file=9772828000000.wav
 465. score=0.956284 duration=2.45s file=9640218000000.wav
 466. score=0.956268 duration=2.26s file=9706593000000.wav
 467. score=0.956202 duration=2.52s file=9742593000000.wav
 468. score=0.956123 duration=2.57s file=9797375000000.wav
 469. score=0.956079 duration=2.33s file=9711093000000.wav
 470. score=0.956070 duration=2.98s file=9745734000000.wav
 471. score=0.955992 duration=2.48s file=9779812000000.wav
 472. score=0.955978 duration=2.32s file=9828250000000.wav
 473. score=0.955957 duration=2.45s file=9717546000000.wav
 474. score=0.955955 duration=2.29s file=9635859000000.wav
 475. score=0.955948 duration=2.50s file=9792046000000.wav
 476. score=0.955941 duration=2.89s file=9804359000000.wav
 477. score=0.955929 duration=2.67s file=9665343000000.wav
 478. score=0.955918 duration=2.79s file=9625875000000.wav
 479. score=0.955896 duration=1.89s file=9633828000000.wav
 480. score=0.955878 duration=2.45s file=9797843000000.wav
 481. score=0.955877 duration=2.52s file=9823140000000.wav
 482. score=0.955864 duration=2.73s file=9717296000000.wav
 483. score=0.955858 duration=2.43s file=9823671000000.wav
 484. score=0.955849 duration=2.15s file=9652843000000.wav
 485. score=0.955832 duration=2.61s file=9619421000000.wav
 486. score=0.955822 duration=2.37s file=9701640000000.wav
 487. score=0.955814 duration=2.39s file=9720796000000.wav
 488. score=0.955737 duration=2.65s file=9632390000000.wav
 489. score=0.955737 duration=2.45s file=9707046000000.wav
 490. score=0.955666 duration=2.35s file=9667718000000.wav
 491. score=0.955598 duration=2.26s file=9646687000000.wav
 492. score=0.955585 duration=2.47s file=9804593000000.wav
 493. score=0.955581 duration=2.37s file=9669906000000.wav
 494. score=0.955550 duration=2.59s file=9759906000000.wav
 495. score=0.955541 duration=2.37s file=9807390000000.wav
 496. score=0.955495 duration=2.64s file=9656515000000.wav
 497. score=0.955477 duration=2.31s file=9681875000000.wav
 498. score=0.955473 duration=2.90s file=9601234000000.wav
 499. score=0.955471 duration=2.98s file=9808968000000.wav
 500. score=0.955465 duration=3.00s file=9741093000000.wav
 501. score=0.955456 duration=2.97s file=9812437000000.wav
 502. score=0.955452 duration=2.45s file=9764515000000.wav
 503. score=0.955322 duration=2.32s file=9638000000000.wav
 504. score=0.955310 duration=2.35s file=9685453000000.wav
 505. score=0.955245 duration=1.90s file=9787765000000.wav
 506. score=0.955179 duration=2.82s file=9730843000000.wav
 507. score=0.955158 duration=2.60s file=9608765000000.wav
 508. score=0.955155 duration=2.60s file=9606625000000.wav
 509. score=0.955132 duration=2.43s file=9733578000000.wav
 510. score=0.955128 duration=1.97s file=9792250000000.wav
 511. score=0.955037 duration=2.97s file=9795343000000.wav
 512. score=0.955027 duration=2.29s file=9650625000000.wav
 513. score=0.954912 duration=2.30s file=9699953000000.wav
 514. score=0.954890 duration=2.39s file=9643140000000.wav
 515. score=0.954889 duration=2.43s file=9830593000000.wav
 516. score=0.954768 duration=2.97s file=9734343000000.wav
 517. score=0.954763 duration=2.28s file=9641421000000.wav
 518. score=0.954705 duration=2.40s file=9802890000000.wav
 519. score=0.954596 duration=2.35s file=9611187000000.wav
 520. score=0.954590 duration=2.47s file=9819640000000.wav
 521. score=0.954579 duration=2.24s file=9648437000000.wav
 522. score=0.954574 duration=2.30s file=9720328000000.wav
 523. score=0.954570 duration=2.82s file=9749265000000.wav
 524. score=0.954568 duration=3.13s file=9830812000000.wav
 525. score=0.954509 duration=1.97s file=9744218000000.wav
 526. score=0.954488 duration=2.81s file=9728515000000.wav
 527. score=0.954472 duration=2.41s file=9722031000000.wav
 528. score=0.954433 duration=2.54s file=9786562000000.wav
 529. score=0.954402 duration=2.43s file=9710562000000.wav
 530. score=0.954385 duration=2.75s file=9681093000000.wav
 531. score=0.954360 duration=2.61s file=9799609000000.wav
 532. score=0.954311 duration=2.26s file=9635359000000.wav
 533. score=0.954282 duration=2.37s file=9749515000000.wav
 534. score=0.954278 duration=2.91s file=9811375000000.wav
 535. score=0.954218 duration=2.40s file=9681328000000.wav
 536. score=0.954136 duration=2.84s file=9708093000000.wav
 537. score=0.954111 duration=2.41s file=9718578000000.wav
 538. score=0.954100 duration=2.90s file=9624625000000.wav
 539. score=0.954028 duration=2.19s file=9684156000000.wav
 540. score=0.953921 duration=2.36s file=9624890000000.wav
 541. score=0.953892 duration=2.26s file=9637031000000.wav
 542. score=0.953882 duration=1.86s file=9718781000000.wav
 543. score=0.953878 duration=2.30s file=9724796000000.wav
 544. score=0.953808 duration=2.45s file=9805109000000.wav
 545. score=0.953802 duration=2.61s file=9818156000000.wav
 546. score=0.953797 duration=2.03s file=9698734000000.wav
 547. score=0.953713 duration=2.30s file=9609937000000.wav
 548. score=0.953692 duration=1.85s file=9734828000000.wav
 549. score=0.953568 duration=2.35s file=9708328000000.wav
 550. score=0.953493 duration=2.74s file=9630234000000.wav
 551. score=0.953481 duration=2.29s file=9662187000000.wav
 552. score=0.953333 duration=2.79s file=9827437000000.wav
 553. score=0.953242 duration=2.12s file=9769718000000.wav
 554. score=0.953236 duration=2.19s file=9647890000000.wav
 555. score=0.953193 duration=2.29s file=9727046000000.wav
 556. score=0.953103 duration=2.36s file=9731093000000.wav
 557. score=0.952966 duration=2.53s file=9811656000000.wav
 558. score=0.952928 duration=2.03s file=9826671000000.wav
 559. score=0.952858 duration=2.23s file=9750046000000.wav
 560. score=0.952767 duration=2.26s file=9722562000000.wav
 561. score=0.952745 duration=2.06s file=9709921000000.wav
 562. score=0.952701 duration=3.16s file=9780578000000.wav
 563. score=0.952699 duration=2.84s file=9644296000000.wav
 564. score=0.952613 duration=1.76s file=9616578000000.wav
 565. score=0.952609 duration=2.48s file=9738078000000.wav
 566. score=0.952592 duration=1.90s file=9746203000000.wav
 567. score=0.952574 duration=2.59s file=9667500000000.wav
 568. score=0.952567 duration=1.97s file=9730437000000.wav
 569. score=0.952564 duration=2.74s file=9610937000000.wav
 570. score=0.952542 duration=2.39s file=9726484000000.wav
 571. score=0.952488 duration=3.03s file=9807609000000.wav
 572. score=0.952410 duration=2.37s file=9764046000000.wav
 573. score=0.952407 duration=2.41s file=9739078000000.wav
 574. score=0.952262 duration=2.88s file=9611906000000.wav
 575. score=0.952208 duration=2.26s file=9643593000000.wav
 576. score=0.952153 duration=2.24s file=9612171000000.wav
 577. score=0.952097 duration=2.50s file=9789312000000.wav
 578. score=0.952073 duration=2.35s file=9747828000000.wav
 579. score=0.952052 duration=2.44s file=9812234000000.wav
 580. score=0.951989 duration=2.37s file=9775640000000.wav
 581. score=0.951982 duration=1.78s file=9627265000000.wav
 582. score=0.951973 duration=3.15s file=9771203000000.wav
 583. score=0.951966 duration=2.80s file=9740078000000.wav
 584. score=0.951924 duration=2.29s file=9691031000000.wav
 585. score=0.951890 duration=2.35s file=9694953000000.wav
 586. score=0.951878 duration=2.33s file=9627046000000.wav
 587. score=0.951878 duration=2.74s file=9724031000000.wav
 588. score=0.951699 duration=3.02s file=9743359000000.wav
 589. score=0.951688 duration=2.12s file=9822078000000.wav
 590. score=0.951585 duration=2.64s file=9617296000000.wav
 591. score=0.951559 duration=1.85s file=9644765000000.wav
 592. score=0.951548 duration=2.80s file=9735593000000.wav
 593. score=0.951525 duration=1.92s file=9696156000000.wav
 594. score=0.951506 duration=2.80s file=9690171000000.wav
 595. score=0.951458 duration=2.58s file=9615218000000.wav
 596. score=0.951333 duration=2.30s file=9738609000000.wav
 597. score=0.951199 duration=2.96s file=9670593000000.wav
 598. score=0.951196 duration=2.98s file=9790781000000.wav
 599. score=0.951091 duration=1.99s file=9599890000000.wav
 600. score=0.950925 duration=2.30s file=9745515000000.wav
 601. score=0.950912 duration=1.94s file=9817562000000.wav
 602. score=0.950897 duration=1.83s file=9631640000000.wav
 603. score=0.950881 duration=2.48s file=9692281000000.wav
 604. score=0.950748 duration=3.00s file=9785093000000.wav
 605. score=0.950734 duration=2.88s file=9719562000000.wav
 606. score=0.950711 duration=2.18s file=9760500000000.wav
 607. score=0.950692 duration=2.77s file=9737828000000.wav
 608. score=0.950616 duration=2.47s file=9810281000000.wav
 609. score=0.950486 duration=2.53s file=9816343000000.wav
 610. score=0.950321 duration=2.40s file=9716187000000.wav
 611. score=0.950173 duration=1.97s file=9669281000000.wav
 612. score=0.950009 duration=1.97s file=9785578000000.wav
 613. score=0.950003 duration=2.84s file=9666265000000.wav
 614. score=0.949969 duration=2.68s file=9649859000000.wav
 615. score=0.949963 duration=2.22s file=9772140000000.wav
 616. score=0.949955 duration=2.81s file=9726250000000.wav
 617. score=0.949823 duration=2.53s file=9831093000000.wav
 618. score=0.949785 duration=2.54s file=9808734000000.wav
 619. score=0.949698 duration=2.32s file=9665578000000.wav
 620. score=0.949684 duration=2.45s file=9800656000000.wav
 621. score=0.949679 duration=2.51s file=9803375000000.wav
 622. score=0.949476 duration=1.99s file=9656109000000.wav
 623. score=0.949282 duration=2.25s file=9613828000000.wav
 624. score=0.949272 duration=2.18s file=9639750000000.wav
 625. score=0.949246 duration=2.71s file=9669671000000.wav
 626. score=0.949181 duration=2.97s file=9797593000000.wav
 627. score=0.949156 duration=2.15s file=9801703000000.wav
 628. score=0.949067 duration=2.66s file=9628015000000.wav
 629. score=0.948954 duration=1.89s file=9741562000000.wav
 630. score=0.948875 duration=2.91s file=9622500000000.wav
 631. score=0.948864 duration=2.75s file=9694703000000.wav
 632. score=0.948602 duration=2.64s file=9658765000000.wav
 633. score=0.948597 duration=1.82s file=9601703000000.wav
 634. score=0.948530 duration=1.90s file=9689406000000.wav
 635. score=0.948432 duration=2.55s file=9824156000000.wav
 636. score=0.948400 duration=2.90s file=9648640000000.wav
 637. score=0.948334 duration=2.32s file=9647453000000.wav
 638. score=0.948289 duration=2.28s file=9639218000000.wav
 639. score=0.948283 duration=2.67s file=9776937000000.wav
 640. score=0.948235 duration=2.74s file=9746984000000.wav
 641. score=0.948228 duration=2.51s file=9814015000000.wav
 642. score=0.948202 duration=2.48s file=9757593000000.wav
 643. score=0.948131 duration=2.53s file=9698921000000.wav
 644. score=0.948028 duration=1.85s file=9721015000000.wav
 645. score=0.947758 duration=2.29s file=9655546000000.wav
 646. score=0.947753 duration=2.33s file=9693281000000.wav
 647. score=0.947596 duration=2.28s file=9718093000000.wav
 648. score=0.947530 duration=1.90s file=9605890000000.wav
 649. score=0.947478 duration=1.79s file=9620859000000.wav
 650. score=0.947474 duration=2.33s file=9605234000000.wav
 651. score=0.947325 duration=2.81s file=9712578000000.wav
 652. score=0.947281 duration=2.24s file=9644562000000.wav
 653. score=0.947204 duration=2.09s file=9737437000000.wav
 654. score=0.947159 duration=2.57s file=9785359000000.wav
 655. score=0.947133 duration=2.51s file=9757109000000.wav
 656. score=0.946864 duration=2.87s file=9687968000000.wav
 657. score=0.946589 duration=2.47s file=9794343000000.wav
 658. score=0.946444 duration=2.44s file=9770406000000.wav
 659. score=0.945827 duration=2.23s file=9765125000000.wav
 660. score=0.945731 duration=2.67s file=9647656000000.wav
 661. score=0.945696 duration=2.65s file=9652093000000.wav
 662. score=0.945670 duration=2.67s file=9701406000000.wav
 663. score=0.945657 duration=3.15s file=9814796000000.wav
 664. score=0.945227 duration=2.81s file=9685671000000.wav
 665. score=0.945141 duration=2.00s file=9658343000000.wav
 666. score=0.945032 duration=2.00s file=9612546000000.wav
 667. score=0.944850 duration=2.35s file=9704390000000.wav
 668. score=0.944694 duration=2.46s file=9736843000000.wav
 669. score=0.944574 duration=2.11s file=9799437000000.wav
 670. score=0.944522 duration=2.57s file=9636796000000.wav
 671. score=0.943965 duration=2.98s file=9787296000000.wav
 672. score=0.943917 duration=2.29s file=9621796000000.wav
 673. score=0.943799 duration=1.93s file=9653890000000.wav
 674. score=0.943519 duration=2.55s file=9801125000000.wav
 675. score=0.943238 duration=1.93s file=9819843000000.wav
 676. score=0.943004 duration=1.97s file=9642953000000.wav
 677. score=0.942863 duration=2.33s file=9664421000000.wav
 678. score=0.942847 duration=2.90s file=9657484000000.wav
 679. score=0.942828 duration=2.91s file=9761890000000.wav
 680. score=0.941935 duration=2.15s file=9774453000000.wav
 681. score=0.941862 duration=2.51s file=9787546000000.wav
 682. score=0.941669 duration=3.05s file=9686640000000.wav
 683. score=0.941351 duration=2.69s file=9600296000000.wav
 684. score=0.941316 duration=2.32s file=9698156000000.wav
 685. score=0.941142 duration=1.97s file=9831312000000.wav
 686. score=0.941115 duration=3.09s file=9821593000000.wav
 687. score=0.941030 duration=2.10s file=9676312000000.wav
 688. score=0.940970 duration=2.43s file=9676500000000.wav
 689. score=0.940861 duration=2.15s file=9633156000000.wav
 690. score=0.940737 duration=2.29s file=9659000000000.wav
 691. score=0.940688 duration=3.02s file=9757328000000.wav
 692. score=0.940510 duration=2.96s file=9767843000000.wav
 693. score=0.939987 duration=1.92s file=9767046000000.wav
 694. score=0.939821 duration=1.88s file=9642578000000.wav
 695. score=0.939790 duration=3.16s file=9782828000000.wav
 696. score=0.939600 duration=2.48s file=9817343000000.wav
 697. score=0.939047 duration=2.04s file=9705437000000.wav
 698. score=0.939018 duration=2.44s file=9780859000000.wav
 699. score=0.938921 duration=2.89s file=9603343000000.wav
 700. score=0.938548 duration=1.95s file=9712156000000.wav
 701. score=0.938539 duration=2.88s file=9616109000000.wav
 702. score=0.938276 duration=1.86s file=9599515000000.wav
 703. score=0.937836 duration=2.58s file=9804156000000.wav
 704. score=0.937343 duration=2.24s file=9654062000000.wav
 705. score=0.937184 duration=2.98s file=9800875000000.wav
 706. score=0.936779 duration=2.26s file=9642375000000.wav
 707. score=0.936175 duration=2.30s file=9620656000000.wav
 708. score=0.936074 duration=2.35s file=9793796000000.wav
 709. score=0.935798 duration=3.07s file=9805328000000.wav
 710. score=0.935482 duration=2.45s file=9709328000000.wav
 711. score=0.935370 duration=2.14s file=9685250000000.wav
 712. score=0.935360 duration=2.44s file=9729859000000.wav
 713. score=0.935260 duration=2.37s file=9700406000000.wav
 714. score=0.935191 duration=2.39s file=9652328000000.wav
 715. score=0.934972 duration=1.81s file=9705093000000.wav
 716. score=0.934632 duration=2.11s file=9682703000000.wav
 717. score=0.933850 duration=2.31s file=9626109000000.wav
 718. score=0.933172 duration=2.39s file=9614296000000.wav
 719. score=0.932972 duration=2.50s file=9684656000000.wav
 720. score=0.932283 duration=2.39s file=9740343000000.wav
 721. score=0.931415 duration=1.99s file=9762359000000.wav
 722. score=0.931371 duration=3.00s file=9715906000000.wav
 723. score=0.931205 duration=1.95s file=9662765000000.wav
 724. score=0.930999 duration=2.47s file=9789796000000.wav
 725. score=0.930789 duration=1.88s file=9629453000000.wav
 726. score=0.930231 duration=2.87s file=9646437000000.wav
 727. score=0.930035 duration=2.36s file=9633625000000.wav
 728. score=0.929873 duration=2.69s file=9643343000000.wav
 729. score=0.929734 duration=2.62s file=9621562000000.wav
 730. score=0.929558 duration=1.83s file=9662390000000.wav
 731. score=0.929149 duration=2.12s file=9827046000000.wav
 732. score=0.928965 duration=2.37s file=9619656000000.wav
 733. score=0.928910 duration=1.90s file=9698359000000.wav
 734. score=0.928861 duration=2.59s file=9613109000000.wav
 735. score=0.928340 duration=2.38s file=9787093000000.wav
 736. score=0.928306 duration=1.94s file=9801343000000.wav
 737. score=0.928277 duration=2.36s file=9768640000000.wav
 738. score=0.928220 duration=2.47s file=9800109000000.wav
 739. score=0.928130 duration=3.09s file=9759640000000.wav
 740. score=0.928050 duration=1.82s file=9638203000000.wav
 741. score=0.927841 duration=2.03s file=9805796000000.wav
 742. score=0.927206 duration=2.59s file=9805578000000.wav
 743. score=0.926870 duration=1.86s file=9739296000000.wav
 744. score=0.926489 duration=2.38s file=9695937000000.wav
 745. score=0.926349 duration=2.35s file=9708859000000.wav
 746. score=0.925964 duration=3.04s file=9810000000000.wav
 747. score=0.925603 duration=2.37s file=9654562000000.wav
 748. score=0.925315 duration=1.75s file=9653531000000.wav
 749. score=0.925010 duration=2.33s file=9748281000000.wav
 750. score=0.924918 duration=1.96s file=9608218000000.wav
 751. score=0.923280 duration=2.44s file=9725265000000.wav
 752. score=0.922577 duration=2.54s file=9821859000000.wav
 753. score=0.922148 duration=1.93s file=9640796000000.wav
 754. score=0.921739 duration=2.59s file=9604515000000.wav
 755. score=0.920169 duration=2.47s file=9798843000000.wav
 756. score=0.919605 duration=2.32s file=9689203000000.wav
 757. score=0.919143 duration=1.83s file=9636046000000.wav
 758. score=0.918886 duration=2.22s file=9607859000000.wav
 759. score=0.917670 duration=2.32s file=9666531000000.wav
 760. score=0.916360 duration=2.37s file=9653312000000.wav
 761. score=0.916125 duration=2.43s file=9732125000000.wav
 762. score=0.916060 duration=2.41s file=9603593000000.wav
 763. score=0.915355 duration=1.89s file=9700609000000.wav
 764. score=0.913837 duration=1.95s file=9629828000000.wav
 765. score=0.913453 duration=2.30s file=9615015000000.wav
 766. score=0.913421 duration=2.55s file=9828750000000.wav
 767. score=0.912009 duration=2.28s file=9613328000000.wav
 768. score=0.911554 duration=2.44s file=9782625000000.wav
 769. score=0.910566 duration=2.64s file=9762921000000.wav
 770. score=0.910520 duration=2.11s file=9810906000000.wav
 771. score=0.909070 duration=2.28s file=9599328000000.wav
 772. score=0.908810 duration=2.46s file=9766828000000.wav
 773. score=0.908709 duration=2.37s file=9686906000000.wav
 774. score=0.907889 duration=1.92s file=9750750000000.wav
 775. score=0.906139 duration=2.39s file=9727500000000.wav
 776. score=0.904113 duration=1.88s file=9714062000000.wav
 777. score=0.903183 duration=2.59s file=9645484000000.wav
 778. score=0.899932 duration=1.96s file=9732468000000.wav
 779. score=0.897780 duration=2.62s file=9796593000000.wav
 780. score=0.897553 duration=2.48s file=9680140000000.wav
 781. score=0.897372 duration=1.78s file=9660218000000.wav
 782. score=0.896122 duration=2.36s file=9629250000000.wav
 783. score=0.895650 duration=2.39s file=9713843000000.wav
 784. score=0.895042 duration=1.82s file=9625078000000.wav
 785. score=0.894420 duration=1.82s file=9649109000000.wav
 786. score=0.894090 duration=2.11s file=9719140000000.wav
 787. score=0.891893 duration=2.33s file=9622765000000.wav
 788. score=0.891568 duration=2.30s file=9616375000000.wav
 789. score=0.887699 duration=2.88s file=9664156000000.wav
 790. score=0.886797 duration=1.93s file=9799062000000.wav
 791. score=0.885886 duration=2.00s file=9694312000000.wav
 792. score=0.883507 duration=2.45s file=9773875000000.wav
 793. score=0.883390 duration=1.81s file=9709546000000.wav
 794. score=0.882664 duration=2.62s file=9663218000000.wav
 795. score=0.880017 duration=2.45s file=9776125000000.wav
 796. score=0.879924 duration=1.79s file=9603796000000.wav
 797. score=0.879405 duration=2.32s file=9713359000000.wav
 798. score=0.876729 duration=1.79s file=9671046000000.wav
 799. score=0.872578 duration=2.86s file=9659750000000.wav
 800. score=0.871284 duration=1.80s file=9618703000000.wav
 801. score=0.868936 duration=2.35s file=9750531000000.wav
 802. score=0.868404 duration=2.51s file=9762140000000.wav
 803. score=0.867953 duration=1.95s file=9808093000000.wav
 804. score=0.867324 duration=2.04s file=9707625000000.wav
 805. score=0.867261 duration=2.03s file=9803593000000.wav
 806. score=0.865639 duration=2.94s file=9736578000000.wav
 807. score=0.864555 duration=2.30s file=9693750000000.wav
 808. score=0.863112 duration=1.81s file=9655765000000.wav
 809. score=0.862950 duration=2.00s file=9748875000000.wav
 810. score=0.862722 duration=1.94s file=9619046000000.wav
 811. score=0.861658 duration=1.97s file=9812921000000.wav
 812. score=0.857922 duration=2.44s file=9601484000000.wav
 813. score=0.855193 duration=1.89s file=9680359000000.wav
 814. score=0.854304 duration=2.33s file=9660000000000.wav
 815. score=0.853741 duration=2.28s file=9783484000000.wav
 816. score=0.852647 duration=2.03s file=9604140000000.wav
 817. score=0.851093 duration=2.62s file=9638968000000.wav
 818. score=0.847365 duration=2.74s file=9623687000000.wav
 819. score=0.846653 duration=3.03s file=9729578000000.wav
 820. score=0.844366 duration=3.07s file=9819375000000.wav
 821. score=0.842696 duration=1.87s file=9707265000000.wav
 822. score=0.841905 duration=2.37s file=9657765000000.wav
 823. score=0.840714 duration=2.16s file=9605687000000.wav
 824. score=0.840513 duration=1.90s file=9606250000000.wav
 825. score=0.838722 duration=1.96s file=9723250000000.wav
 826. score=0.837660 duration=1.82s file=9640437000000.wav
 827. score=0.835767 duration=2.41s file=9651109000000.wav
 828. score=0.833844 duration=2.50s file=9815078000000.wav
 829. score=0.827489 duration=2.01s file=9682968000000.wav
 830. score=0.826371 duration=1.95s file=9727718000000.wav
 831. score=0.824541 duration=1.88s file=9682546000000.wav
 832. score=0.823667 duration=1.78s file=9612375000000.wav
 833. score=0.820681 duration=2.44s file=9778515000000.wav
 834. score=0.818883 duration=1.88s file=9616921000000.wav
 835. score=0.815557 duration=1.80s file=9614500000000.wav
 836. score=0.799778 duration=2.25s file=9822453000000.wav
 837. score=0.796308 duration=1.93s file=9645109000000.wav
 838. score=0.792506 duration=2.46s file=9714609000000.wav
 839. score=0.788035 duration=1.93s file=9781062000000.wav
 840. score=0.783538 duration=1.93s file=9757812000000.wav
 841. score=0.780361 duration=1.89s file=9737062000000.wav
 842. score=0.774935 duration=2.09s file=9658140000000.wav
 843. score=0.770516 duration=2.02s file=9776343000000.wav
 844. score=0.763430 duration=2.25s file=9648906000000.wav
 845. score=0.760313 duration=2.40s file=9702640000000.wav
 846. score=0.730689 duration=2.15s file=9829359000000.wav
 847. score=0.720883 duration=2.26s file=9824546000000.wav
 848. score=0.719477 duration=2.17s file=9813328000000.wav
 849. score=0.709221 duration=2.41s file=9723046000000.wav
 850. score=0.669918 duration=2.25s file=9792437000000.wav
 851. score=0.662138 duration=2.51s file=9783109000000.wav
 852. score=0.650949 duration=1.97s file=9794562000000.wav
 853. score=0.647301 duration=1.87s file=9691734000000.wav
 854. score=0.630959 duration=1.93s file=9610500000000.wav
 855. score=0.628644 duration=2.18s file=9806171000000.wav
 856. score=0.614523 duration=2.16s file=9691906000000.wav
 857. score=0.613071 duration=2.28s file=9618515000000.wav
 858. score=0.612558 duration=1.96s file=9764734000000.wav
 859. score=0.598738 duration=1.87s file=9678109000000.wav
 860. score=0.598213 duration=2.06s file=9669093000000.wav
 861. score=0.595659 duration=2.45s file=9682328000000.wav
 862. score=0.594492 duration=1.92s file=9702843000000.wav
 863. score=0.571164 duration=2.23s file=9721187000000.wav
 864. score=0.564568 duration=1.81s file=9610156000000.wav
 865. score=0.562702 duration=2.30s file=9810703000000.wav
 866. score=0.562255 duration=2.07s file=9692093000000.wav
 867. score=0.561362 duration=1.80s file=9646890000000.wav
 868. score=0.535641 duration=2.80s file=9714843000000.wav
 869. score=0.523645 duration=2.81s file=9639953000000.wav
 870. score=0.494467 duration=2.40s file=9711562000000.wav
 871. score=0.492377 duration=1.92s file=9769343000000.wav
 872. score=0.471593 duration=2.46s file=9691515000000.wav
 873. score=0.470789 duration=2.01s file=9778734000000.wav
 874. score=0.462906 duration=1.85s file=9716437000000.wav
 875. score=0.448107 duration=2.83s file=9655296000000.wav
 876. score=0.429231 duration=2.06s file=9703218000000.wav
 877. score=0.414515 duration=2.12s file=9694125000000.wav
 878. score=0.408558 duration=2.41s file=9769125000000.wav
 879. score=0.407650 duration=3.59s file=9648109000000.wav
 880. score=0.407137 duration=3.04s file=9684343000000.wav
 881. score=0.403459 duration=2.08s file=9824750000000.wav
 882. score=0.395324 duration=2.81s file=9661921000000.wav
 883. score=0.392682 duration=2.18s file=9820031000000.wav
 884. score=0.389711 duration=2.10s file=9687281000000.wav
 885. score=0.315320 duration=2.02s file=9790015000000.wav
 886. score=0.313564 duration=2.91s file=9633359000000.wav
 887. score=0.302027 duration=2.25s file=9668734000000.wav
 888. score=0.293989 duration=2.02s file=9644937000000.wav
 889. score=0.283022 duration=1.80s file=9622953000000.wav
 890. score=0.232758 duration=2.84s file=9609687000000.wav
 891. score=0.232654 duration=2.04s file=9606062000000.wav
 892. score=0.221212 duration=2.86s file=9668484000000.wav
 893. score=0.219808 duration=1.90s file=9730078000000.wav
 894. score=0.218687 duration=2.32s file=9829156000000.wav
 895. score=0.218293 duration=2.01s file=9796812000000.wav
 896. score=0.211467 duration=2.11s file=9808281000000.wav
 897. score=0.207978 duration=2.12s file=9741734000000.wav
 898. score=0.204469 duration=2.44s file=9741343000000.wav
 899. score=0.203821 duration=2.75s file=9626796000000.wav
 900. score=0.195135 duration=1.95s file=9810500000000.wav
 901. score=0.173922 duration=1.76s file=9666750000000.wav
 902. score=0.130088 duration=2.22s file=9767218000000.wav
 903. score=0.109835 duration=3.00s file=9750265000000.wav
 904. score=0.073698 duration=2.83s file=9631171000000.wav
 905. score=0.064947 duration=2.14s file=9803781000000.wav
 906. score=0.064232 duration=1.97s file=9774078000000.wav
 907. score=0.063360 duration=1.94s file=9725500000000.wav
 908. score=0.062883 duration=2.08s file=9599703000000.wav
 909. score=0.062460 duration=1.95s file=9760140000000.wav
 910. score=0.060455 duration=2.22s file=9762531000000.wav
 911. score=0.056495 duration=2.25s file=9826843000000.wav
 912. score=0.056195 duration=2.24s file=9799234000000.wav
 913. score=0.054217 duration=2.12s file=9783687000000.wav
 914. score=0.052929 duration=2.06s file=9662546000000.wav
 915. score=0.048390 duration=2.25s file=9778921000000.wav
 916. score=0.044204 duration=2.22s file=9711953000000.wav
 917. score=0.041249 duration=1.81s file=9608062000000.wav
 918. score=0.038585 duration=2.16s file=9831500000000.wav
 919. score=0.037591 duration=2.00s file=9739656000000.wav
 920. score=0.024648 duration=2.29s file=9805968000000.wav
 921. score=0.023716 duration=2.23s file=9787937000000.wav
 922. score=0.023064 duration=2.12s file=9714218000000.wav
 923. score=0.022774 duration=2.11s file=9817734000000.wav
 924. score=0.020586 duration=2.00s file=9783312000000.wav
 925. score=0.019532 duration=2.03s file=9680531000000.wav
 926. score=0.018650 duration=2.10s file=9746375000000.wav
 927. score=0.018150 duration=2.17s file=9792625000000.wav
 928. score=0.017017 duration=2.80s file=9642125000000.wav
 929. score=0.016278 duration=2.08s file=9718953000000.wav
 930. score=0.014707 duration=2.08s file=9636218000000.wav
 931. score=0.014563 duration=2.03s file=9647078000000.wav
 932. score=0.014426 duration=2.08s file=9629640000000.wav
 933. score=0.014336 duration=2.10s file=9621015000000.wav
 934. score=0.014102 duration=2.10s file=9725671000000.wav
 935. score=0.013050 duration=2.24s file=9781234000000.wav
 936. score=0.011641 duration=2.01s file=9689578000000.wav
 937. score=0.011110 duration=2.84s file=9653046000000.wav
 938. score=0.010942 duration=2.12s file=9709718000000.wav
 939. score=0.010425 duration=2.03s file=9655921000000.wav
 940. score=0.010201 duration=2.06s file=9739468000000.wav
 941. score=0.009640 duration=2.16s file=9703015000000.wav
 942. score=0.009606 duration=2.09s file=9696328000000.wav
 943. score=0.009491 duration=2.02s file=9618875000000.wav
 944. score=0.008966 duration=2.02s file=9614671000000.wav
 945. score=0.007959 duration=1.90s file=9684890000000.wav
 946. score=0.007188 duration=2.18s file=9676093000000.wav
 947. score=0.007170 duration=2.16s file=9716671000000.wav
 948. score=0.007162 duration=2.18s file=9764921000000.wav
 949. score=0.006778 duration=2.28s file=9813109000000.wav
 950. score=0.006665 duration=2.02s file=9707437000000.wav
 951. score=0.006565 duration=2.23s file=9771906000000.wav
 952. score=0.006537 duration=2.03s file=9653687000000.wav
 953. score=0.006247 duration=2.12s file=9687468000000.wav
 954. score=0.006125 duration=2.12s file=9705250000000.wav
 955. score=0.005825 duration=2.18s file=9785750000000.wav
 956. score=0.005619 duration=2.07s file=9642765000000.wav
